transaction_id,timestamp,merchant_id,customer_id,device_id,payment_instrument_id,amount,amount_log,hour_of_day,day_of_week,is_weekend,is_night,merchant_category_idx,pi_type_idx,cust_age_days,cust_txn_count_prev,cust_amount_sum_prev,cust_amount_mean_prev,cust_amount_std_prev,cust_amount_max_prev,cust_days_since_last_txn,cust_amount_to_mean_ratio,cust_amount_zscore,cust_is_first_txn,cust_decline_rate_prev,velocity_txn_count_1h,velocity_amount_sum_1h,velocity_txn_count_24h,velocity_amount_sum_24h,velocity_txn_count_7d,velocity_amount_sum_7d,merchant_age_days,merchant_txn_count_prev,merchant_amount_mean_prev,merchant_amount_std_prev,merchant_decline_rate_prev,merchant_velocity_txn_count_1h,merchant_velocity_txn_count_24h,merchant_velocity_txn_count_7d,amount_to_merchant_mean_ratio,device_txn_count_prev,device_distinct_cust_prev,device_distinct_merchants_prev,device_velocity_count_24h,device_velocity_count_7d,device_is_new_for_cust,device_age_days,pi_txn_count_prev,pi_distinct_cust_prev,pi_distinct_merchants_prev,pi_velocity_count_1h,pi_velocity_count_24h,pi_age_days,is_fraud,is_fraud_ground_truth,fraud_archetype,fraud_case_id
64011,2025-06-23 20:20:52,1480,8756,11453,11791,329.63,5.801,20,0,0,0,5,2,164.02,5,7144.25,1428.85,736.89,2077.92,31.864201,0.2307,-1.4917,0,0.0,0,0.0,0,0.0,0,0.0,158.75,124,1488.06,1165.4,0.0565,0,1,5,0.2215,5,1,5,0,0,0,163.95,4,1,4,0,0,163.95,False,False,none,
64012,2025-06-23 20:25:29,364,35146,45944,47321,1997.65,7.6002,20,0,0,0,4,2,141.84,4,4603.86,1150.96,250.05,1443.29,41.888843,1.7356,3.3861,0,0.0,0,0.0,0,0.0,0,0.0,170.76,38,2360.2,1240.39,0.0526,0,0,4,0.8464,4,1,4,0,0,0,122.92,4,1,4,0,0,122.92,False,False,none,
64013,2025-06-23 20:32:19,1016,27425,35837,36910,1632.6,7.3985,20,0,0,0,4,2,148.89,5,11542.21,2308.44,684.09,3319.84,14.877581,0.7072,-0.9879,0,0.2,0,0.0,0,0.0,0,0.0,167.29,25,1652.84,965.09,0.0,0,0,0,0.9878,5,1,5,0,0,0,81.98,5,1,5,0,0,81.98,False,False,none,
64014,2025-06-23 20:32:51,373,22982,30020,30909,921.53,6.8271,20,0,0,0,5,3,132.57,0,0.0,1009.69,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,165.99,229,1400.62,1137.64,0.0568,0,1,11,0.6579,0,0,0,0,0,1,133.0,0,0,0,0,0,107.55,False,False,none,
64015,2025-06-23 20:35:08,603,23274,30407,31298,2479.12,7.8161,20,0,0,0,8,1,126.47,0,0.0,2614.37,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,142.92,56,3962.94,4895.01,0.0536,0,0,1,0.6256,0,0,0,0,0,1,127.12,0,0,0,0,0,125.65,False,False,none,
64016,2025-06-23 20:36:16,1144,29693,38811,39967,1880.32,7.5397,20,0,0,0,7,1,160.72,4,8305.58,2076.39,1927.22,4953.42,54.219792,0.9056,-0.1017,0,0.0,0,0.0,0,0.0,0,0.0,137.72,175,2374.61,2477.01,0.0571,0,0,11,0.7918,4,1,4,0,0,0,153.35,2,1,2,0,0,96.13,False,False,none,
64017,2025-06-23 20:37:20,972,39043,51045,52539,2843.11,7.953,20,0,0,0,2,1,131.12,1,3887.12,3887.12,0.0,3887.12,90.952685,0.7314,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120.74,228,5055.82,1931.1,0.1096,0,3,11,0.5623,1,1,1,0,0,0,90.95,1,1,1,0,0,90.95,True,False,none,
64018,2025-06-23 20:42:18,1402,23637,30893,31787,4605.64,8.4353,20,0,0,0,2,1,155.87,3,15329.45,5109.82,1656.87,6234.72,0.200937,0.9013,-0.3043,0,0.0,0,0.0,1,5887.57,1,5887.57,126.73,226,5627.31,3123.46,0.0885,0,0,19,0.8184,3,1,3,1,1,0,155.8,3,1,3,0,1,155.8,False,False,none,
64019,2025-06-23 20:43:24,536,23991,31354,32269,1591.55,7.3731,20,0,0,0,6,3,141.87,7,14737.99,2105.43,539.56,2618.06,15.877037,0.7559,-0.9524,0,0.0,0,0.0,0,0.0,0,0.0,158.59,50,1485.48,934.48,0.06,0,0,1,1.0714,7,1,7,0,0,0,121.1,7,1,7,0,0,121.1,False,False,none,
64020,2025-06-23 20:43:54,1435,2768,3615,3756,966.66,6.8749,20,0,0,0,6,1,90.72,4,15234.94,3808.73,1084.28,5151.78,28.008981,0.2538,-2.6212,0,0.0,0,0.0,0,0.0,0,0.0,167.02,31,1337.03,744.78,0.0968,0,0,1,0.723,4,1,4,0,0,0,69.12,4,1,4,0,0,69.12,False,False,none,
64021,2025-06-23 20:46:17,280,15338,20026,20640,4554.06,8.424,20,0,0,0,8,1,153.1,1,3801.25,3801.25,0.0,3801.25,130.058333,1.198,0.0,0,0.0,0,0.0,0,0.0,0,0.0,151.02,11,2949.92,321.14,0.0909,0,0,0,1.5438,1,1,1,0,0,0,130.06,1,1,1,0,0,130.06,False,False,none,
64022,2025-06-23 20:48:48,1221,23324,30482,31364,4300.33,8.3667,20,0,0,0,2,3,97.87,3,10517.42,3505.81,1725.75,5431.06,26.2636,1.2266,0.4604,0,0.0,0,0.0,0,0.0,0,0.0,167.15,56,5133.42,3292.08,0.1071,0,0,1,0.8377,0,0,0,0,0,1,95.59,3,1,3,0,0,83.3,False,False,none,
64023,2025-06-23 20:50:04,201,28165,36809,37909,2225.21,7.7081,20,0,0,0,7,2,169.12,2,7559.17,3779.59,1830.89,5074.22,37.987917,0.5887,-0.849,0,0.0,0,0.0,0,0.0,0,0.0,154.16,159,2053.77,1307.97,0.0566,0,0,8,1.0835,2,1,2,0,0,0,158.05,2,1,2,0,0,158.05,False,False,none,
64024,2025-06-23 20:53:55,1270,6974,9123,9397,6456.69,8.773,20,0,0,0,9,1,84.17,2,9059.13,4529.56,1223.77,5394.9,9.150394,1.4255,1.5747,0,0.0,0,0.0,0,0.0,0,0.0,150.85,234,7066.46,2777.27,0.0726,0,2,14,0.9137,2,1,2,0,0,0,45.24,2,1,2,0,0,45.24,False,False,none,
64025,2025-06-23 21:00:53,219,10225,13363,13769,2532.59,7.8374,21,0,0,0,3,1,119.27,7,38731.27,5533.04,4563.48,13620.96,3.24272,0.4577,-0.6575,0,0.1429,0,0.0,0,0.0,1,1832.04,153.12,68,1637.44,1028.99,0.0882,0,1,1,1.5467,7,1,7,0,1,0,110.98,7,1,7,0,0,110.98,False,False,none,
64026,2025-06-23 21:02:57,770,5522,7244,7426,1549.26,7.3462,21,0,0,0,0,3,151.5,4,5819.38,1454.85,301.11,1827.88,53.884282,1.0649,0.3135,0,0.0,0,0.0,0,0.0,0,0.0,135.93,124,1419.25,1300.5,0.129,0,0,9,1.0916,4,1,4,0,0,0,121.94,4,1,4,0,0,121.94,False,False,none,
64027,2025-06-23 21:03:25,582,15237,19891,20498,4689.2,8.4532,21,0,0,0,9,1,151.19,3,9460.92,3153.64,1300.03,4578.1,5.909595,1.4869,1.1812,0,0.3333,0,0.0,0,0.0,1,2031.22,134.66,6,6689.71,4747.71,0.0,0,0,0,0.701,3,1,3,0,1,0,53.06,3,1,3,0,0,53.06,False,False,none,
64028,2025-06-23 21:05:03,819,32898,42971,44296,1425.22,7.2628,21,0,0,0,0,3,168.22,5,16935.91,3387.18,1590.22,5110.21,36.184259,0.4208,-1.2338,0,0.2,0,0.0,0,0.0,0,0.0,149.33,9,1071.05,1040.88,0.1111,0,0,1,1.3307,0,0,0,0,0,1,145.46,5,1,5,0,0,139.17,False,False,none,
64029,2025-06-23 21:06:31,323,2181,2851,2959,1366.22,7.2205,21,0,0,0,6,1,144.22,5,15130.41,3026.08,2300.08,6634.83,10.967616,0.4515,-0.7217,0,0.2,0,0.0,0,0.0,0,0.0,138.35,51,1870.15,2080.69,0.0784,0,0,3,0.7305,5,1,5,0,0,0,121.93,0,0,0,0,0,119.23,False,False,none,
64030,2025-06-23 21:06:41,209,33253,43439,44782,1847.51,7.5221,21,0,0,0,4,1,38.0,0,0.0,1699.44,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,159.43,120,2311.8,1270.06,0.0917,0,1,10,0.7992,0,0,0,0,0,1,38.69,0,0,0,0,0,37.14,False,False,none,
64031,2025-06-23 21:14:22,274,14372,18755,19336,2552.17,7.8451,21,0,0,0,1,3,171.24,4,9573.44,2393.36,695.83,3211.34,66.925995,1.0664,0.2282,0,0.0,0,0.0,0,0.0,0,0.0,169.01,162,3253.15,2011.4,0.0926,0,1,10,0.7845,4,1,4,0,0,0,169.03,3,1,3,0,0,169.03,False,False,none,
64032,2025-06-23 21:14:25,690,12762,16649,17178,7768.55,8.958,21,0,0,0,9,1,117.71,2,6953.07,3476.53,413.06,3768.61,60.162928,2.2346,10.3908,0,0.0,0,0.0,0,0.0,0,0.0,148.77,280,7821.61,4053.96,0.0571,0,1,15,0.9932,2,1,2,0,0,0,94.06,2,1,2,0,0,94.06,False,False,none,
64033,2025-06-23 21:14:38,1409,7959,10402,10697,2027.86,7.6152,21,0,0,0,8,1,156.4,5,16019.43,3203.89,1259.93,4613.11,32.96397,0.6329,-0.9334,0,0.0,0,0.0,0,0.0,0,0.0,164.73,170,2588.99,1383.51,0.0706,0,1,11,0.7833,5,1,5,0,0,0,124.17,5,1,5,0,0,124.17,False,False,none,
64034,2025-06-23 21:14:48,475,2920,3805,3950,1022.12,6.9306,21,0,0,0,6,3,131.83,8,9067.83,1133.48,388.95,1627.82,17.085718,0.9018,-0.2863,0,0.0,0,0.0,0,0.0,0,0.0,165.68,13,1517.47,1380.21,0.0,0,0,1,0.6736,8,1,8,0,0,0,110.92,2,1,2,0,0,61.91,False,False,none,
64035,2025-06-23 21:14:54,162,630,813,846,4025.58,8.3007,21,0,0,0,8,1,95.89,6,11166.85,1861.14,1408.35,4708.13,1.97581,2.163,1.5369,0,0.0,0,0.0,0,0.0,2,2615.6,132.98,30,3688.17,2985.76,0.0333,0,0,0,1.0915,6,1,5,0,2,0,95.1,6,1,5,0,0,95.1,False,False,none,
64036,2025-06-23 21:15:54,787,21624,28264,29073,514.86,6.2458,21,0,0,0,7,1,164.06,2,3461.64,1730.82,1197.47,2577.56,9.00809,0.2975,-1.0154,0,0.5,0,0.0,0,0.0,0,0.0,163.06,177,2026.91,1287.32,0.096,0,0,5,0.254,2,1,2,0,0,0,110.08,2,1,2,0,0,110.08,False,False,none,
64037,2025-06-23 21:17:06,1399,37621,49183,50622,2478.09,7.8156,21,0,0,0,1,1,165.32,3,7553.33,2517.78,647.91,3221.58,5.051921,0.9842,-0.0613,0,0.3333,0,0.0,0,0.0,1,1946.15,163.96,81,3335.43,2289.99,0.1111,0,0,5,0.743,3,1,3,0,1,0,139.13,3,1,3,0,0,139.13,False,False,none,
64038,2025-06-23 21:23:55,428,16628,21736,22356,2792.74,7.9351,21,0,0,0,8,1,160.66,3,9999.75,3333.25,2431.73,6108.03,51.919745,0.8378,-0.2223,0,0.0,0,0.0,0,0.0,0,0.0,162.49,53,3110.77,1365.14,0.0377,0,0,1,0.8978,3,1,3,0,0,0,86.92,2,1,2,0,0,63.06,False,False,none,
64039,2025-06-23 21:31:16,646,7824,10217,10526,2076.33,7.6388,21,0,0,0,8,1,127.49,8,14644.11,1830.51,748.8,2835.19,7.139873,1.1343,0.3283,0,0.0,0,0.0,0,0.0,0,0.0,160.58,98,3026.33,2356.73,0.051,0,0,6,0.6861,8,1,7,0,0,0,125.33,0,0,0,0,0,124.86,False,False,none,
64040,2025-06-23 21:34:10,61,39567,51732,53252,1793.26,7.4923,21,0,0,0,0,1,165.37,3,4050.46,1350.15,209.07,1555.9,51.905255,1.3282,2.1194,0,0.0,0,0.0,0,0.0,0,0.0,129.14,167,1595.42,1479.32,0.0719,0,1,14,1.124,3,1,3,0,0,0,101.19,3,1,3,0,0,101.19,False,False,none,
64041,2025-06-23 21:35:31,1266,6136,8039,8249,1432.96,7.2682,21,0,0,0,7,0,79.82,1,1733.65,1733.65,0.0,1733.65,34.953646,0.8266,0.0,0,0.0,0,0.0,0,0.0,0,0.0,165.68,147,2055.21,1351.53,0.0816,0,1,4,0.6972,1,1,1,0,0,0,34.95,0,0,0,0,0,62.6,False,False,none,
64042,2025-06-23 21:41:33,192,9408,12306,12661,777.52,6.6574,21,0,0,0,6,1,118.39,7,11331.95,1618.85,1242.58,3845.78,13.906134,0.4803,-0.6771,0,0.1429,0,0.0,0,0.0,0,0.0,141.64,103,1606.37,1901.44,0.0874,0,2,5,0.484,7,1,7,0,0,0,112.97,7,1,7,0,0,112.97,False,False,none,
64043,2025-06-23 21:45:12,176,24239,31675,32617,5093.69,8.536,21,0,0,0,2,3,150.39,8,24970.03,3121.25,1977.19,5797.63,5.978519,1.6319,0.9976,0,0.125,0,0.0,0,0.0,1,5797.63,139.97,297,4243.12,2162.47,0.064,0,4,21,1.2005,1,1,1,0,0,0,107.23,6,1,6,0,0,143.04,False,False,none,
64044,2025-06-23 21:48:17,595,790,1011,1060,8235.06,9.0163,21,0,0,0,2,3,107.65,2,9711.68,4855.84,574.44,5262.03,21.044398,1.6959,5.8826,0,0.0,0,0.0,0,0.0,0,0.0,130.39,109,6072.12,2856.42,0.1284,0,1,4,1.3562,2,1,2,0,0,0,55.14,2,1,2,0,0,55.14,False,False,none,
64045,2025-06-23 21:51:29,1259,30631,40027,41242,9993.7,9.2098,21,0,0,0,9,1,149.87,7,18610.24,2658.61,1530.43,5500.69,55.923171,3.759,4.7928,0,0.0,0,0.0,0,0.0,0,0.0,164.41,69,7956.43,4261.55,0.1014,0,0,6,1.2561,1,1,1,0,0,0,136.02,2,1,2,0,0,145.95,False,False,none,
64046,2025-06-23 21:52:51,101,33925,44325,45672,3140.15,8.0523,21,0,0,0,8,2,83.87,0,0.0,1357.66,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,149.03,159,3076.79,1762.69,0.0881,0,2,6,1.0206,0,0,0,0,0,1,84.05,0,0,0,0,0,83.1,False,False,none,
64047,2025-06-23 22:12:43,80,37787,49409,50852,1652.21,7.4105,22,0,0,0,7,2,155.02,4,13547.03,3386.76,2294.15,6385.82,16.354456,0.4878,-0.7561,0,0.0,0,0.0,0,0.0,0,0.0,169.04,153,1871.47,1229.35,0.0784,0,2,9,0.8828,0,0,0,0,0,1,125.99,4,1,4,0,0,144.02,False,False,none,
64048,2025-06-23 22:13:04,15,23163,30261,31146,480.82,6.1776,22,0,0,0,5,2,80.8,1,3436.35,3436.35,0.0,3436.35,73.247292,0.1399,0.0,0,0.0,0,0.0,0,0.0,0,0.0,141.98,165,1584.72,1323.48,0.0788,0,2,15,0.3034,1,1,1,0,0,0,73.25,1,1,1,0,0,73.25,False,False,none,
64049,2025-06-23 22:20:30,176,27618,36085,37182,2218.81,7.7052,22,0,0,0,2,2,65.77,1,1571.29,1571.29,0.0,1571.29,60.20397,1.4121,0.0,0,0.0,0,0.0,0,0.0,0,0.0,139.99,298,4245.97,2159.39,0.0638,1,5,22,0.5226,1,1,1,0,0,0,60.2,0,0,0,0,0,65.62,False,False,none,
64050,2025-06-23 22:21:24,1045,12682,16541,17064,3170.88,8.0621,22,0,0,0,2,0,21.92,1,1376.34,1376.34,0.0,1376.34,7.085868,2.3038,0.0,0,0.0,0,0.0,0,0.0,0,0.0,158.91,54,3777.94,1226.29,0.0741,0,0,3,0.8393,1,1,1,0,0,0,7.09,1,1,1,0,0,7.09,False,False,none,
64051,2025-06-23 22:24:12,1169,34756,45419,46787,1727.32,7.4549,22,0,0,0,7,0,170.44,4,7840.35,1960.09,1306.91,3564.4,1.936157,0.8812,-0.1781,0,0.25,0,0.0,0,0.0,1,2466.85,151.5,70,2163.0,1829.75,0.0286,0,0,2,0.7986,4,1,4,0,1,0,164.98,4,1,4,0,0,164.98,True,False,none,
64052,2025-06-23 22:30:17,537,31636,41325,42562,4463.42,8.4039,22,0,0,0,9,2,136.25,1,1752.91,1752.91,0.0,1752.91,9.026308,2.5463,0.0,0,0.0,0,0.0,0,0.0,0,0.0,136.49,285,4699.94,2254.08,0.0947,0,3,18,0.9497,1,1,1,0,0,0,9.03,1,1,1,0,0,9.03,False,False,none,
64053,2025-06-23 22:32:59,1169,1947,2539,2630,1530.02,7.3337,22,0,0,0,7,1,142.5,7,17411.24,2487.32,2456.93,7988.12,8.024444,0.6151,-0.3896,0,0.1429,0,0.0,0,0.0,0,0.0,151.5,71,2156.87,1817.37,0.0282,1,1,3,0.7094,7,1,7,0,0,0,114.95,7,1,7,0,0,114.95,False,False,none,
64054,2025-06-23 22:38:25,1313,36330,47490,48891,2731.61,7.913,22,0,0,0,1,2,171.72,4,12307.57,3076.89,378.53,3395.37,6.334861,0.8878,-0.9122,0,0.0,0,0.0,0,0.0,1,3148.82,167.01,76,2568.47,1988.98,0.0789,0,0,4,1.0635,4,1,4,0,1,0,101.21,4,1,4,0,0,101.21,False,False,none,
64055,2025-06-23 22:43:43,22,24063,31444,32372,1392.92,7.2399,22,0,0,0,5,1,84.06,2,6491.66,3245.83,1484.19,4295.31,13.480394,0.4291,-1.2484,0,0.0,0,0.0,0,0.0,0,0.0,165.2,32,1260.45,654.6,0.125,0,0,0,1.1051,2,1,2,0,0,0,83.31,2,1,2,0,0,83.31,True,False,none,
64056,2025-06-23 22:47:17,935,6356,8330,8556,1347.74,7.2069,22,0,0,0,7,1,135.93,1,1170.1,1170.1,0.0,1170.1,87.968889,1.1518,0.0,0,0.0,0,0.0,0,0.0,0,0.0,171.05,45,2121.48,3074.45,0.0667,0,1,3,0.6353,1,1,1,0,0,0,87.97,1,1,1,0,0,87.97,False,False,none,
64057,2025-06-23 22:47:26,1286,37236,48679,50110,753.65,6.6263,22,0,0,0,3,2,170.56,6,11270.91,1878.48,806.77,3206.35,28.982338,0.4012,-1.3942,0,0.0,0,0.0,0,0.0,0,0.0,170.2,59,1379.19,1045.67,0.1356,0,1,5,0.5464,6,1,6,0,0,0,140.02,6,1,6,0,0,140.02,False,False,none,
64058,2025-06-23 22:50:24,233,38771,50695,52169,779.13,6.6595,22,0,0,0,3,3,59.66,0,0.0,662.54,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,168.39,57,1857.65,1257.15,0.1053,0,0,0,0.4194,0,0,0,0,0,1,59.99,0,0,0,0,0,59.59,False,False,none,
64059,2025-06-23 23:00:48,1171,24118,31512,32447,3892.66,8.2671,23,0,0,0,5,1,118.02,4,15086.39,3771.6,657.31,4402.62,61.973461,1.0321,0.1842,0,0.0,0,0.0,0,0.0,0,0.0,131.16,77,1222.53,837.4,0.1039,0,2,6,3.1841,4,1,4,0,0,0,110.0,4,1,4,0,0,110.0,False,False,none,
64060,2025-06-23 23:01:07,533,16589,21690,22301,698.32,6.5501,23,0,0,0,5,1,138.32,2,1678.58,839.29,205.0,984.25,18.983079,0.832,-0.6877,0,0.0,0,0.0,0,0.0,0,0.0,156.81,5,881.04,213.14,0.2,0,0,0,0.7926,2,1,2,0,0,0,21.97,2,1,2,0,0,21.97,False,False,none,
64061,2025-06-23 23:02:22,1123,19741,25798,26540,4267.8,8.3591,23,0,0,0,8,3,154.17,4,6652.18,1663.05,818.33,2523.39,49.170359,2.5662,3.183,0,0.0,0,0.0,0,0.0,0,0.0,139.32,29,3110.35,2030.19,0.069,0,1,2,1.3721,4,1,4,0,0,0,150.98,4,1,4,0,0,150.98,False,False,none,
64062,2025-06-23 23:02:27,1289,31482,41127,42342,1049.81,6.9573,23,0,0,0,5,1,135.08,13,13743.29,1057.18,300.22,1592.53,26.089954,0.993,-0.0245,0,0.0769,0,0.0,0,0.0,0,0.0,162.49,93,1208.8,774.07,0.086,0,1,9,0.8685,13,1,8,0,0,0,127.01,11,1,7,0,0,127.01,False,False,none,
64063,2025-06-23 23:06:59,811,20906,27306,28110,2670.05,7.8902,23,0,0,0,2,1,138.29,0,0.0,1380.07,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,127.79,202,5167.89,2676.71,0.1337,0,1,8,0.5167,0,0,0,0,0,1,138.32,0,0,0,0,0,138.1,False,False,none,
64064,2025-06-23 23:08:03,1336,17503,22888,23544,3301.72,8.1025,23,0,0,0,8,1,65.1,5,14227.31,2845.46,1374.21,4954.36,2.089225,1.1603,0.332,0,0.0,0,0.0,0,0.0,1,1608.01,151.52,48,3446.85,1342.79,0.125,0,0,3,0.9579,5,1,5,0,1,0,58.98,5,1,5,0,0,58.98,True,False,none,
64065,2025-06-23 23:10:38,788,38551,50413,51868,754.91,6.6279,23,0,0,0,6,1,75.1,2,3114.35,1557.17,360.41,1812.02,9.202847,0.4848,-2.226,0,0.0,0,0.0,0,0.0,0,0.0,112.18,27,1520.35,790.52,0.0741,0,0,0,0.4965,2,1,2,0,0,0,10.0,2,1,2,0,0,10.0,False,False,none,
64066,2025-06-23 23:14:19,246,8042,10507,10812,1752.02,7.4691,23,0,0,0,8,1,106.5,2,4432.87,2216.43,157.64,2327.9,87.2064,0.7905,-2.946,0,0.0,0,0.0,0,0.0,0,0.0,142.69,38,3186.74,1421.81,0.1316,0,0,1,0.5498,2,1,2,0,0,0,94.32,2,1,2,0,0,94.32,False,False,none,
64067,2025-06-23 23:15:44,1397,17602,23024,23673,3287.13,8.0981,23,0,0,0,9,1,154.25,1,6291.09,6291.09,0.0,6291.09,124.002789,0.5225,0.0,0,0.0,0,0.0,0,0.0,0,0.0,153.44,313,6742.19,2566.97,0.0703,0,5,17,0.4875,1,1,1,0,0,0,124.0,0,0,0,0,0,153.55,False,False,none,
64068,2025-06-23 23:16:07,483,2874,3748,3893,7802.48,8.9623,23,0,0,0,1,1,105.08,1,7849.23,7849.23,0.0,7849.23,90.003032,0.994,0.0,0,0.0,0,0.0,0,0.0,0,0.0,119.16,204,3155.93,2111.08,0.1078,0,0,7,2.4723,1,1,1,0,0,0,90.0,1,1,1,0,0,90.0,False,False,none,
64069,2025-06-23 23:18:24,563,2708,3536,3668,3400.09,8.1319,23,0,0,0,8,1,128.13,1,853.5,853.5,0.0,853.5,121.249757,3.9837,0.0,0,0.0,0,0.0,0,0.0,0,0.0,170.04,66,4274.69,3370.46,0.0909,0,2,7,0.7954,1,1,1,0,0,0,121.25,1,1,1,0,0,121.25,False,False,none,
64070,2025-06-23 23:18:40,418,11218,14636,15096,579.19,6.3634,23,0,0,0,7,1,138.3,1,751.62,751.62,0.0,751.62,109.12066,0.7706,0.0,0,0.0,0,0.0,0,0.0,0,0.0,142.09,88,2141.2,1547.02,0.0909,0,1,6,0.2705,1,1,1,0,0,0,109.12,1,1,1,0,0,109.12,False,False,none,
64071,2025-06-23 23:21:17,259,17722,23176,23834,3328.36,8.1105,23,0,0,0,2,3,74.07,6,28431.51,4738.59,842.76,5783.42,14.051007,0.7024,-1.6733,0,0.0,0,0.0,0,0.0,0,0.0,170.59,230,4033.91,1977.45,0.0957,0,2,26,0.8251,6,1,6,0,0,0,59.99,6,1,6,0,0,59.99,False,False,none,
64072,2025-06-23 23:24:04,1120,8147,10649,10958,2037.53,7.62,23,0,0,0,8,1,94.46,4,10660.34,2665.09,1979.65,5405.84,2.016331,0.7645,-0.317,0,0.0,0,0.0,0,0.0,1,5405.84,167.45,174,2835.37,1009.56,0.0862,0,0,11,0.7186,4,1,4,0,1,0,63.16,4,1,4,0,0,63.16,False,False,none,
64073,2025-06-23 23:24:08,972,9776,12785,13155,6502.5,8.7801,23,0,0,0,2,1,153.04,5,29325.11,5865.02,2591.12,8516.49,4.014734,1.1087,0.246,0,0.2,0,0.0,0,0.0,1,6517.77,120.86,229,5046.16,1932.4,0.1135,0,4,12,1.2886,5,1,5,0,1,0,126.05,5,1,5,0,0,126.05,False,False,none,
64074,2025-06-23 23:24:23,1257,5932,7788,7971,1142.78,7.0421,23,0,0,0,7,1,146.1,9,11732.47,1303.61,405.91,1981.88,13.086829,0.8766,-0.3962,0,0.1111,0,0.0,0,0.0,0,0.0,148.54,114,2002.7,1677.07,0.1053,0,2,6,0.5706,9,1,9,0,0,0,145.17,9,1,9,0,0,145.17,False,False,none,
64075,2025-06-23 23:26:57,864,18818,24597,25295,3730.26,8.2245,23,0,0,0,1,3,152.55,8,18692.73,2336.59,753.82,3653.0,11.075787,1.5965,1.8488,0,0.0,0,0.0,0,0.0,0,0.0,171.11,254,3270.24,1777.9,0.0394,0,2,10,1.1407,8,1,8,0,0,0,138.21,5,1,5,0,0,78.2,True,False,none,
64076,2025-06-23 23:29:39,1428,24048,31424,32349,5139.13,8.5448,23,0,0,0,2,1,148.69,6,9375.8,1562.63,436.28,2284.39,49.22581,3.2888,8.1977,0,0.1667,0,0.0,0,0.0,0,0.0,158.91,66,5378.75,3040.62,0.0303,0,1,3,0.9555,6,1,6,0,0,0,137.18,3,1,3,0,0,137.18,False,False,none,
64077,2025-06-23 23:29:39,1120,29675,38786,39942,2503.63,7.8259,23,0,0,0,8,2,67.39,0,0.0,786.09,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,167.45,175,2830.81,1008.46,0.0857,1,1,12,0.8844,0,0,0,0,0,1,67.53,0,0,0,0,0,67.31,False,False,none,
64078,2025-06-23 23:30:33,1450,25779,33681,34688,606.06,6.4086,23,0,0,0,6,3,158.97,0,0.0,1030.31,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,173.06,226,1507.2,1203.23,0.0752,0,2,13,0.4021,0,0,0,0,0,1,159.24,0,0,0,0,0,158.81,False,False,none,
64079,2025-06-23 23:32:36,472,15854,20709,21335,2037.65,7.62,23,0,0,0,5,0,139.66,8,12838.9,1604.86,384.72,2293.05,60.285081,1.2697,1.1249,0,0.0,0,0.0,0,0.0,0,0.0,160.75,128,1480.24,1226.02,0.0391,0,3,6,1.3766,8,1,8,0,0,0,130.11,8,1,8,0,0,130.11,False,False,none,
64080,2025-06-23 23:35:33,166,6907,9038,9299,1152.36,7.0504,23,0,0,0,5,3,167.52,2,1130.48,565.24,257.19,747.1,63.008021,2.0387,2.2828,0,0.0,0,0.0,0,0.0,0,0.0,161.62,105,1423.05,1175.49,0.0667,0,0,4,0.8098,2,1,2,0,0,0,158.13,2,1,2,0,0,158.13,False,False,none,
64081,2025-06-23 23:37:05,5,31089,40622,41845,752.61,6.6249,23,0,0,0,4,1,164.53,7,5293.67,756.24,410.66,1359.6,6.24581,0.9952,-0.0088,0,0.0,0,0.0,0,0.0,1,322.09,141.91,40,2007.85,1576.76,0.025,0,0,3,0.3748,5,1,5,0,0,0,133.08,7,1,7,0,0,151.23,False,False,none,
64082,2025-06-23 23:37:28,524,24060,31441,32368,1081.97,6.9875,23,0,0,0,1,1,155.18,14,31820.43,2272.89,559.74,3338.34,14.170961,0.476,-2.1276,0,0.0714,0,0.0,0,0.0,0,0.0,148.79,20,2874.9,2264.86,0.05,0,1,1,0.3764,14,1,13,0,0,0,152.99,14,1,13,0,0,152.99,False,False,none,
64083,2025-06-23 23:38:31,696,9197,12026,12382,7887.71,8.9732,23,0,0,0,9,2,145.77,4,13914.94,3478.74,2664.95,7323.85,5.130463,2.2674,1.6544,0,0.25,0,0.0,0,0.0,1,3129.78,138.19,64,5980.41,1935.43,0.0312,0,0,3,1.3189,4,1,4,0,1,0,137.35,4,1,4,0,0,137.35,False,False,none,
