id,merchant_id,customer_id,device_id,payment_instrument_id,amount,currency,timestamp,status,is_fraud,fraud_archetype,fraud_case_id,is_fraud_ground_truth
48765,1007,37849,49501,50938,1007.35,INR,2025-05-25 18:28:22,captured,False,none,,False
48766,1217,16157,21110,21740,638.4,INR,2025-05-25 18:29:00,captured,False,none,,False
48767,1401,12699,16562,17089,1238.0,INR,2025-05-25 18:34:03,captured,False,none,,False
48768,441,6232,8158,8382,3356.14,INR,2025-05-25 18:35:13,captured,False,none,,False
48769,1096,27200,35540,36602,1174.53,INR,2025-05-25 18:36:42,captured,False,none,,False
48770,748,21112,27588,28384,1718.91,INR,2025-05-25 18:37:12,captured,False,none,,False
48771,349,25376,33143,34136,2356.56,INR,2025-05-25 18:39:14,captured,False,none,,False
48772,1167,35167,45973,47346,2924.67,INR,2025-05-25 18:39:57,captured,False,none,,False
48773,681,20669,27000,27777,4057.21,INR,2025-05-25 18:40:00,captured,False,none,,False
48774,1051,13161,17166,17710,2169.82,INR,2025-05-25 18:40:50,captured,False,none,,False
48775,329,11143,14539,15003,1707.25,INR,2025-05-25 18:43:53,captured,False,none,,False
48776,363,14337,18707,19292,2041.08,INR,2025-05-25 18:49:18,captured,False,none,,False
48777,719,19988,26120,26866,1308.91,INR,2025-05-25 18:49:58,failed,True,none,,False
48778,15,4844,6367,6521,797.41,INR,2025-05-25 18:50:31,cancelled,False,none,,False
48779,324,35649,46599,47988,6443.05,INR,2025-05-25 18:51:40,captured,False,none,,False
48780,1065,19913,26015,26771,987.86,INR,2025-05-25 18:58:46,captured,False,none,,False
48781,934,3040,3960,4111,1109.28,INR,2025-05-25 19:00:15,captured,False,none,,False
48782,213,39791,52026,53550,3168.15,INR,2025-05-25 19:01:38,captured,False,none,,False
48783,1323,31982,41778,43032,4166.83,INR,2025-05-25 19:03:40,captured,False,none,,False
48784,1362,34643,45281,46629,941.3,INR,2025-05-25 19:08:30,captured,False,none,,False
48785,403,25459,33256,34260,780.83,INR,2025-05-25 19:08:50,failed,False,none,,False
48786,64,10166,13292,13691,1897.07,INR,2025-05-25 19:10:10,captured,False,none,,False
48787,520,38272,50044,51496,673.2,INR,2025-05-25 19:14:21,captured,False,none,,False
48788,864,39735,51949,53470,2543.31,INR,2025-05-25 19:15:59,captured,False,none,,False
48789,1111,21147,27637,28430,2286.01,INR,2025-05-25 19:16:03,captured,False,none,,False
48790,991,23012,30056,30948,485.25,INR,2025-05-25 19:18:12,captured,False,none,,False
48791,1022,34869,45572,46942,936.41,INR,2025-05-25 19:20:05,captured,False,none,,False
48792,1480,10754,14040,14485,1454.52,INR,2025-05-25 19:24:15,captured,False,none,,False
48793,434,31668,41366,42606,1669.16,INR,2025-05-25 19:24:45,captured,False,none,,False
48794,1144,31957,41748,43000,9198.05,INR,2025-05-25 19:27:37,captured,False,none,,False
48795,895,7642,9978,10280,1131.69,INR,2025-05-25 19:28:22,captured,False,none,,False
48796,1385,23976,31329,32251,1662.54,INR,2025-05-25 19:28:57,captured,False,none,,False
48797,589,24351,31822,32776,1619.76,INR,2025-05-25 19:29:18,captured,False,none,,False
48798,321,10576,13810,14240,3708.31,INR,2025-05-25 19:30:17,captured,False,none,,False
48799,1069,34541,45148,46491,4997.37,INR,2025-05-25 19:32:36,failed,False,none,,False
48800,465,5321,6974,7156,1892.91,INR,2025-05-25 19:34:12,captured,False,none,,False
48801,400,38885,50839,52321,1012.26,INR,2025-05-25 19:38:26,captured,False,none,,False
48802,595,22142,28940,29774,6031.2,INR,2025-05-25 19:41:21,captured,False,none,,False
48803,1191,15367,20061,20675,1170.51,INR,2025-05-25 19:42:55,captured,False,none,,False
48804,428,20280,26493,27260,2999.89,INR,2025-05-25 19:43:33,captured,False,none,,False
48805,751,32071,41901,43150,1661.56,INR,2025-05-25 19:43:48,failed,False,none,,False
48806,649,5158,6757,6941,1256.36,INR,2025-05-25 19:47:50,captured,False,none,,False
48807,1221,18707,24450,25152,5842.3,INR,2025-05-25 19:48:02,cancelled,False,none,,False
48808,1158,15787,20619,21244,11126.6,INR,2025-05-25 19:49:53,captured,False,none,,False
48809,878,14141,18452,19029,1556.79,INR,2025-05-25 19:50:02,captured,False,none,,False
48810,274,34397,44948,46304,5111.98,INR,2025-05-25 19:54:57,captured,False,none,,False
48811,780,6054,7936,8135,2790.7,INR,2025-05-25 19:56:12,captured,False,none,,False
48812,1434,36262,47395,48802,1926.79,INR,2025-05-25 19:58:57,captured,False,none,,False
48813,928,34853,45551,46922,1888.94,INR,2025-05-25 20:01:18,captured,False,none,,False
48814,1242,37579,49124,50569,1397.73,INR,2025-05-25 20:04:01,captured,False,none,,False
48815,25,6377,8355,8580,1161.74,INR,2025-05-25 20:07:39,captured,False,none,,False
48816,900,7203,9413,9690,5701.16,INR,2025-05-25 20:09:38,failed,False,none,,False
48817,802,28112,36738,37839,853.91,INR,2025-05-25 20:17:32,failed,False,none,,False
48818,79,4827,6346,6495,1435.51,INR,2025-05-25 20:20:48,captured,False,none,,False
48819,18,38567,50435,51892,4367.77,INR,2025-05-25 20:22:02,captured,False,none,,False
48820,607,16193,21165,21786,1677.19,INR,2025-05-25 20:23:55,cancelled,False,none,,False
48821,252,22259,29102,29942,2918.38,INR,2025-05-25 20:24:26,captured,False,none,,False
48822,122,21493,28086,28897,1023.76,INR,2025-05-25 20:25:07,captured,False,none,,False
48823,1397,33239,43423,44764,7563.43,INR,2025-05-25 20:28:17,captured,False,none,,False
48824,519,38433,50260,51717,5387.19,INR,2025-05-25 20:31:12,captured,False,none,,False
48825,961,2779,3627,3769,2879.25,INR,2025-05-25 20:39:12,captured,False,none,,False
48826,362,28513,37279,38365,1671.99,INR,2025-05-25 20:45:15,captured,False,none,,False
48827,450,14692,19183,19772,6494.34,INR,2025-05-25 20:45:28,captured,False,none,,False
48828,237,24705,32272,33260,992.72,INR,2025-05-25 20:45:31,captured,False,none,,False
48829,1474,20423,26691,27447,5495.04,INR,2025-05-25 20:48:54,captured,False,none,,False
48830,493,37286,48747,50173,863.57,INR,2025-05-25 20:52:14,captured,False,none,,False
48831,503,23674,30939,31839,1210.24,INR,2025-05-25 20:53:56,captured,False,none,,False
48832,1457,6028,7907,8102,1571.28,INR,2025-05-25 21:02:50,captured,False,none,,False
48833,1010,325,416,438,2058.7,INR,2025-05-25 21:05:50,captured,False,none,,False
48834,1168,30481,39830,41038,5475.8,INR,2025-05-25 21:06:04,captured,False,none,,False
48835,1061,21243,27757,28557,894.39,INR,2025-05-25 21:06:55,captured,False,none,,False
48836,1268,34033,44461,45821,1152.7,INR,2025-05-25 21:08:09,captured,False,none,,False
48837,1262,36939,48291,49713,433.1,INR,2025-05-25 21:13:22,captured,False,none,,False
48838,1388,13995,18257,18829,1454.63,INR,2025-05-25 21:13:51,captured,False,none,,False
48839,18,34823,45506,46883,3426.57,INR,2025-05-25 21:17:44,captured,False,none,,False
48840,880,15263,19930,20532,2231.32,INR,2025-05-25 21:18:38,captured,False,none,,False
48841,768,12675,16531,17056,6760.79,INR,2025-05-25 21:19:16,captured,False,none,,False
48842,253,14513,18945,19533,1205.97,INR,2025-05-25 21:22:07,captured,False,none,,False
48843,1097,7942,10376,10678,1007.14,INR,2025-05-25 21:23:24,captured,False,none,,False
48844,1158,12725,16596,17121,4623.53,INR,2025-05-25 21:36:24,captured,False,none,,False
48845,1191,31689,41391,42632,1593.23,INR,2025-05-25 21:36:33,captured,False,none,,False
48846,486,5543,7272,7453,672.62,INR,2025-05-25 21:37:53,failed,False,none,,False
48847,165,14692,19183,19771,4069.36,INR,2025-05-25 21:42:39,captured,False,none,,False
48848,648,23934,31274,32189,16133.88,INR,2025-05-25 21:52:04,captured,False,none,,False
48849,1076,2333,3043,3167,2806.15,INR,2025-05-25 21:53:23,captured,False,none,,False
48850,132,7543,9850,10146,1471.5,INR,2025-05-25 21:53:51,cancelled,False,none,,False
48851,301,13898,18132,18698,2367.02,INR,2025-05-25 22:16:13,failed,False,none,,False
48852,1047,19990,26123,26869,1522.05,INR,2025-05-25 22:19:15,captured,False,none,,False
48853,1460,6229,8154,8378,1092.68,INR,2025-05-25 22:20:26,captured,False,none,,False
48854,354,21071,27529,28329,3159.96,INR,2025-05-25 22:20:27,captured,False,none,,False
48855,1123,37617,49179,50616,2654.98,INR,2025-05-25 22:27:09,captured,False,none,,False
48856,736,31160,40718,41932,1066.61,INR,2025-05-25 22:31:55,captured,False,none,,False
48857,206,22267,29114,29951,2788.19,INR,2025-05-25 22:49:31,captured,False,none,,False
48858,719,24822,32420,33417,1519.81,INR,2025-05-25 22:59:24,captured,False,none,,False
48859,464,11812,15414,15886,581.6,INR,2025-05-25 23:03:00,captured,False,none,,False
48860,274,36414,47598,49005,337.0,INR,2025-05-25 23:05:34,captured,False,none,,False
48861,633,5443,7138,7320,6069.02,INR,2025-05-25 23:06:55,captured,False,none,,False
48862,166,1306,1689,1757,793.08,INR,2025-05-25 23:07:51,captured,False,none,,False
48863,1475,21070,27527,28327,5771.02,INR,2025-05-25 23:11:41,captured,False,none,,False
48864,1218,22744,29705,30592,1100.37,INR,2025-05-25 23:12:05,captured,False,none,,False
48865,1210,30461,39808,41010,536.3,INR,2025-05-25 23:12:16,captured,False,none,,False
48866,749,37236,48679,50110,2132.21,INR,2025-05-25 23:12:52,captured,False,none,,False
48867,833,637,820,859,1206.98,INR,2025-05-25 23:15:43,captured,False,none,,False
48868,266,11363,14829,15288,1627.77,INR,2025-05-25 23:18:38,captured,False,none,,False
48869,258,36641,47897,49306,1078.0,INR,2025-05-25 23:20:49,captured,False,none,,False
48870,1096,18740,24493,25197,971.08,INR,2025-05-25 23:22:23,captured,False,none,,False
48871,725,29845,38992,40174,1371.83,INR,2025-05-25 23:26:16,captured,False,none,,False
48872,170,37367,48852,50280,566.71,INR,2025-05-25 23:26:50,captured,False,none,,False
48873,667,10858,14174,14623,1623.31,INR,2025-05-25 23:33:05,captured,False,none,,False
48874,683,4315,5687,5819,4400.62,INR,2025-05-25 23:36:55,captured,False,none,,False
48875,1113,31485,41130,42347,2031.36,INR,2025-05-25 23:36:55,captured,False,none,,False
48876,907,6492,8495,8739,6163.37,INR,2025-05-25 23:38:21,failed,False,none,,False
48877,1084,8892,11627,11975,2024.29,INR,2025-05-25 23:39:35,captured,False,none,,False
48878,1200,4722,6212,6352,1145.85,INR,2025-05-25 23:41:36,captured,False,none,,False
48879,961,2181,2851,2958,4008.64,INR,2025-05-25 23:41:39,captured,False,none,,False
48880,191,24958,32584,33589,1117.08,INR,2025-05-25 23:42:14,captured,False,none,,False
48881,651,38575,50446,51904,1903.44,INR,2025-05-25 23:46:59,captured,False,none,,False
48882,692,18429,24095,24790,2931.15,INR,2025-05-25 23:53:45,captured,False,none,,False
48883,1166,18374,24025,24724,2025.96,INR,2025-05-25 23:57:04,captured,False,none,,False
48884,1283,92,127,122,1162.57,INR,2025-05-25 23:59:48,captured,False,none,,False
48885,181,27784,36307,37407,1706.28,INR,2025-05-26 00:00:52,captured,False,none,,False
48886,577,31650,41344,42581,3201.18,INR,2025-05-26 00:05:42,captured,False,none,,False
48887,1120,21530,28137,28946,1908.06,INR,2025-05-26 00:09:06,captured,False,none,,False
48888,1118,5157,6756,6940,1714.12,INR,2025-05-26 00:15:05,captured,False,none,,False
48889,930,9464,12380,12741,844.93,INR,2025-05-26 00:15:16,captured,False,none,,False
48890,1282,31511,41162,42380,983.64,INR,2025-05-26 00:24:55,captured,False,none,,False
48891,1460,27784,36307,37406,792.82,INR,2025-05-26 00:47:34,captured,False,none,,False
48892,239,6221,8146,8367,6554.49,INR,2025-05-26 00:49:35,captured,False,none,,False
48893,213,16897,22080,22710,3394.33,INR,2025-05-26 01:13:05,cancelled,False,none,,False
48894,667,3560,4672,4802,2160.53,INR,2025-05-26 01:27:39,captured,False,none,,False
48895,985,24928,32546,33555,4698.84,INR,2025-05-26 01:32:34,captured,False,none,,False
48896,1114,35198,46014,47385,2164.54,INR,2025-05-26 01:49:51,captured,False,none,,False
48897,1025,9288,12138,12504,1050.86,INR,2025-05-26 02:21:11,captured,False,none,,False
48898,856,24891,32503,33504,2414.75,INR,2025-05-26 02:32:03,captured,True,none,,False
48899,1397,13956,18208,18775,4995.54,INR,2025-05-26 02:47:47,failed,False,none,,False
48900,1409,13245,17274,17820,2105.51,INR,2025-05-26 02:52:27,captured,False,none,,False
48901,213,39679,51878,53398,1795.41,INR,2025-05-26 03:10:28,captured,False,none,,False
48902,1221,5072,6654,6818,5130.34,INR,2025-05-26 03:26:36,captured,False,none,,False
48903,1149,15319,20005,20612,9505.41,INR,2025-05-26 04:01:36,captured,False,none,,False
48904,1322,13648,17813,18355,1288.25,INR,2025-05-26 04:06:01,captured,False,none,,False
48905,215,380,485,510,1259.58,INR,2025-05-26 04:07:29,captured,False,none,,False
48906,994,38688,50590,52057,1242.59,INR,2025-05-26 04:12:04,captured,False,none,,False
48907,1262,380,485,510,1416.88,INR,2025-05-26 04:23:59,captured,False,none,,False
48908,83,6179,8094,8313,1831.03,INR,2025-05-26 04:31:29,captured,False,none,,False
48909,324,31969,41761,43014,6472.72,INR,2025-05-26 04:31:47,failed,False,none,,False
48910,770,1276,1651,1717,523.39,INR,2025-05-26 04:34:18,captured,False,none,,False
48911,864,9396,12290,12646,3622.88,INR,2025-05-26 04:39:53,captured,False,none,,False
48912,1210,33854,44231,45574,1091.9,INR,2025-05-26 04:50:25,captured,False,none,,False
48913,1025,3830,5038,5160,729.94,INR,2025-05-26 04:52:24,captured,False,none,,False
48914,1409,2435,3187,3300,2001.95,INR,2025-05-26 05:04:09,captured,False,none,,False
48915,1406,580,746,782,1422.37,INR,2025-05-26 05:09:01,captured,False,none,,False
48916,516,32891,42959,44286,2275.2,INR,2025-05-26 05:09:42,captured,False,none,,False
48917,73,15482,20225,20827,2632.28,INR,2025-05-26 05:15:22,failed,False,none,,False
48918,206,29753,38886,40054,1413.94,INR,2025-05-26 05:23:26,captured,False,none,,False
48919,1329,5417,7105,7281,2283.98,INR,2025-05-26 05:29:07,failed,False,none,,False
48920,1269,32548,42515,43804,3951.42,INR,2025-05-26 05:36:21,captured,False,none,,False
48921,486,36510,47715,49137,1171.56,INR,2025-05-26 05:37:38,captured,False,none,,False
48922,757,37020,48401,49815,963.69,INR,2025-05-26 05:39:07,captured,False,none,,False
48923,638,1714,2208,2321,1934.05,INR,2025-05-26 05:45:16,captured,False,none,,False
48924,951,7648,9986,10288,3126.31,INR,2025-05-26 05:46:41,captured,False,none,,False
48925,823,20909,27311,28114,2114.47,INR,2025-05-26 05:48:53,cancelled,False,none,,False
48926,1112,32196,42059,43323,4154.49,INR,2025-05-26 05:51:10,captured,False,none,,False
48927,236,11860,15472,15948,1936.82,INR,2025-05-26 05:51:26,captured,False,none,,False
48928,1420,4856,6384,6535,1175.22,INR,2025-05-26 05:53:55,captured,False,none,,False
48929,638,12983,16932,17477,812.26,INR,2025-05-26 06:02:00,captured,False,none,,False
48930,1171,26842,35073,36113,1530.02,INR,2025-05-26 06:04:50,captured,False,none,,False
48931,524,17012,22228,22863,1975.79,INR,2025-05-26 06:10:46,captured,False,none,,False
48932,486,23817,31124,32038,1896.74,INR,2025-05-26 06:16:48,captured,False,none,,False
48933,430,17052,22277,22914,4839.51,INR,2025-05-26 06:19:38,captured,False,none,,False
48934,551,10115,13226,13627,784.7,INR,2025-05-26 06:20:38,captured,False,none,,False
48935,253,19735,25791,26532,1184.09,INR,2025-05-26 06:22:52,captured,False,none,,False
48936,649,13432,17517,18073,1184.25,INR,2025-05-26 06:34:35,captured,False,none,,False
48937,1474,922,1185,1230,5175.69,INR,2025-05-26 06:41:34,captured,False,none,,False
48938,349,2219,2899,3008,2462.56,INR,2025-05-26 06:43:27,captured,False,none,,False
48939,988,2143,2799,2907,4021.42,INR,2025-05-26 06:46:47,captured,False,none,,False
48940,448,21095,27562,28361,1573.32,INR,2025-05-26 06:51:21,captured,False,none,,False
48941,1171,19017,24859,25558,934.95,INR,2025-05-26 06:51:55,captured,False,none,,False
48942,1007,38325,50117,51569,1288.78,INR,2025-05-26 06:54:18,captured,False,none,,False
48943,1031,12924,16858,17396,3175.87,INR,2025-05-26 06:55:01,failed,False,none,,False
48944,1211,37707,49303,50743,1828.44,INR,2025-05-26 06:58:26,captured,False,none,,False
48945,1062,24353,31824,32778,3385.43,INR,2025-05-26 07:04:44,captured,False,none,,False
48946,690,38814,50752,52230,7402.3,INR,2025-05-26 07:06:14,captured,False,none,,False
48947,1198,24418,31905,32865,411.64,INR,2025-05-26 07:10:28,captured,True,none,,False
48948,624,6363,8339,8563,373.69,INR,2025-05-26 07:12:35,captured,False,none,,False
48949,1411,39340,51423,52932,3043.74,INR,2025-05-26 07:14:16,failed,False,none,,False
48950,12,38812,50750,52227,901.9,INR,2025-05-26 07:17:25,captured,False,none,,False
48951,1369,1215,1570,1629,6296.75,INR,2025-05-26 07:22:53,captured,False,none,,False
48952,176,34817,45497,46875,2430.12,INR,2025-05-26 07:24:45,captured,False,none,,False
48953,973,3204,4183,4316,3463.69,INR,2025-05-26 07:25:14,captured,False,none,,False
48954,326,18425,24090,24785,807.54,INR,2025-05-26 07:26:54,captured,False,none,,False
48955,323,20995,27425,28223,2139.32,INR,2025-05-26 07:27:24,failed,False,none,,False
48956,1406,25017,32665,33664,1709.41,INR,2025-05-26 07:28:21,failed,False,none,,False
48957,448,39825,52072,53596,2806.88,INR,2025-05-26 07:28:25,captured,False,none,,False
48958,1235,38639,50529,51992,2285.46,INR,2025-05-26 07:35:02,captured,False,none,,False
48959,505,11876,15500,15969,6867.16,INR,2025-05-26 07:42:14,captured,False,none,,False
48960,527,14102,18396,18976,682.48,INR,2025-05-26 07:44:21,captured,False,none,,False
48961,135,27738,36248,37341,2136.79,INR,2025-05-26 07:47:28,failed,False,none,,False
48962,1294,38839,50779,52261,2063.57,INR,2025-05-26 07:52:39,captured,False,none,,False
48963,1118,28661,37464,38568,1055.7,INR,2025-05-26 07:53:00,captured,False,none,,False
48964,163,486,620,654,1299.68,INR,2025-05-26 07:53:46,captured,False,none,,False
48965,641,21696,28359,29165,1076.18,INR,2025-05-26 08:05:33,cancelled,False,none,,False
48966,421,7814,10203,10515,695.88,INR,2025-05-26 08:07:41,captured,False,none,,False
48967,566,33816,44185,45525,1056.11,INR,2025-05-26 08:07:59,captured,False,none,,False
48968,1250,13463,17561,18114,699.03,INR,2025-05-26 08:11:59,captured,False,none,,False
48969,374,6806,8900,9168,392.03,INR,2025-05-26 08:14:42,captured,False,none,,False
48970,259,25311,33057,34049,2778.75,INR,2025-05-26 08:19:40,captured,False,none,,False
48971,1206,11187,14594,15056,1764.37,INR,2025-05-26 08:19:51,captured,False,none,,False
48972,1401,20754,27113,27893,2081.19,INR,2025-05-26 08:25:12,captured,False,none,,False
48973,1206,26595,34726,35774,4137.75,INR,2025-05-26 08:25:27,captured,False,none,,False
48974,691,21016,27453,28252,1012.47,INR,2025-05-26 08:34:05,captured,False,none,,False
48975,289,21390,27947,28752,5962.45,INR,2025-05-26 08:36:49,captured,False,none,,False
48976,472,22406,29279,30145,3100.81,INR,2025-05-26 08:37:08,captured,False,none,,False
48977,489,17403,22754,23406,3757.54,INR,2025-05-26 08:37:27,captured,False,none,,False
48978,192,17144,22401,23037,2585.89,INR,2025-05-26 08:37:44,captured,False,none,,False
48979,1334,2014,2627,2727,499.19,INR,2025-05-26 08:40:45,captured,False,none,,False
48980,882,39279,51344,52854,1976.47,INR,2025-05-26 08:41:12,failed,False,none,,False
48981,138,39289,51358,52866,877.94,INR,2025-05-26 08:44:23,captured,False,none,,False
48982,757,30826,40275,41500,1122.92,INR,2025-05-26 08:46:35,failed,False,none,,False
48983,135,23933,31272,32188,7739.14,INR,2025-05-26 08:48:13,captured,False,none,,False
48984,649,21291,27819,28618,1552.16,INR,2025-05-26 08:50:38,captured,False,none,,False
48985,994,22826,29822,30700,1937.76,INR,2025-05-26 08:50:48,captured,False,none,,False
48986,810,9781,12791,13163,1126.71,INR,2025-05-26 08:51:46,captured,False,none,,False
48987,497,36713,47992,49402,1742.17,INR,2025-05-26 08:58:24,captured,False,none,,False
48988,787,33100,43239,44572,1380.52,INR,2025-05-26 08:58:59,captured,False,none,,False
48989,527,36811,48119,49534,681.06,INR,2025-05-26 09:03:42,captured,False,none,,False
48990,1336,36594,47831,49247,4268.04,INR,2025-05-26 09:04:24,captured,False,none,,False
48991,1499,1807,2341,2449,1513.57,INR,2025-05-26 09:09:38,captured,False,none,,False
48992,1490,2014,2627,2727,402.57,INR,2025-05-26 09:10:18,captured,False,none,,False
48993,448,25785,33688,34698,2211.11,INR,2025-05-26 09:13:19,failed,False,none,,False
48994,997,25175,32875,33876,921.99,INR,2025-05-26 09:14:25,captured,False,none,,False
48995,460,4404,5809,5940,1555.2,INR,2025-05-26 09:15:20,captured,False,none,,False
48996,170,3606,4733,4866,823.04,INR,2025-05-26 09:17:18,captured,False,none,,False
48997,910,35364,46226,47603,1469.48,INR,2025-05-26 09:17:59,captured,False,none,,False
48998,1186,39482,51613,53135,2704.97,INR,2025-05-26 09:18:33,captured,False,none,,False
48999,1350,39288,51357,52865,2013.15,INR,2025-05-26 09:20:07,captured,False,none,,False
49000,329,33859,44238,45585,3913.82,INR,2025-05-26 09:24:22,captured,False,none,,False
49001,204,22164,28970,29806,1752.73,INR,2025-05-26 09:25:35,captured,False,none,,False
49002,826,21033,27478,28273,2535.08,INR,2025-05-26 09:26:09,captured,False,none,,False
49003,35,16239,21224,21849,1994.72,INR,2025-05-26 09:26:55,captured,False,none,,False
49004,843,8811,43149,11866,5304.19,INR,2025-05-26 09:27:18,captured,False,none,,False
49005,706,15065,19675,20275,2682.03,INR,2025-05-26 09:28:25,captured,False,none,,False
49006,1325,27159,35487,36546,1901.31,INR,2025-05-26 09:29:21,captured,False,none,,False
49007,634,1872,2433,2527,1230.66,INR,2025-05-26 09:30:04,captured,False,none,,False
49008,1114,13463,17561,18114,1681.47,INR,2025-05-26 09:33:05,captured,False,none,,False
49009,682,16562,21653,22268,1861.33,INR,2025-05-26 09:36:45,captured,False,none,,False
49010,788,37873,49533,50972,1239.5,INR,2025-05-26 09:37:01,captured,False,none,,False
49011,1465,31210,40779,41988,2254.06,INR,2025-05-26 09:38:24,captured,False,none,,False
49012,912,25858,33779,34789,3345.17,INR,2025-05-26 09:40:04,captured,False,none,,False
49013,10,39956,52252,53767,1099.17,INR,2025-05-26 09:40:13,captured,False,none,,False
49014,690,328,420,441,4269.17,INR,2025-05-26 09:43:50,captured,False,none,,False
49015,1262,1169,1511,1567,813.53,INR,2025-05-26 09:44:44,captured,False,none,,False
49016,1202,4488,5919,6050,3925.62,INR,2025-05-26 09:44:56,captured,False,none,,False
49017,814,18761,24520,25224,7737.97,INR,2025-05-26 09:45:38,failed,False,none,,False
49018,561,14070,18353,18934,2974.55,INR,2025-05-26 09:47:25,captured,False,none,,False
49019,718,29752,38885,40051,1651.1,INR,2025-05-26 09:52:41,captured,False,none,,False
49020,690,11379,14850,15311,2463.67,INR,2025-05-26 09:55:26,captured,False,none,,False
49021,634,6332,8295,8526,2126.55,INR,2025-05-26 09:57:23,captured,False,none,,False
49022,1354,27268,35625,36697,863.15,INR,2025-05-26 09:58:52,failed,False,none,,False
49023,324,2834,3702,3847,7308.91,INR,2025-05-26 10:02:29,captured,False,none,,False
49024,506,36760,48052,49461,964.78,INR,2025-05-26 10:02:34,captured,False,none,,False
49025,833,31231,40807,42016,975.56,INR,2025-05-26 10:03:03,cancelled,False,none,,False
49026,22,12442,16228,16725,436.74,INR,2025-05-26 10:05:09,captured,False,none,,False
49027,770,26939,35202,36243,915.17,INR,2025-05-26 10:08:35,captured,False,none,,False
49028,896,23156,30252,31133,2978.66,INR,2025-05-26 10:12:43,captured,False,none,,False
49029,1030,9746,12747,13109,741.01,INR,2025-05-26 10:14:19,captured,False,none,,False
49030,374,24370,31844,32799,628.39,INR,2025-05-26 10:14:20,captured,False,none,,False
49031,837,14505,18933,19524,3038.66,INR,2025-05-26 10:16:01,captured,False,none,,False
49032,1121,25603,33448,34451,1394.83,INR,2025-05-26 10:17:40,captured,False,none,,False
49033,135,26918,35176,36214,2265.62,INR,2025-05-26 10:22:32,captured,False,none,,False
49034,1202,2569,3352,3478,1253.1,INR,2025-05-26 10:23:19,captured,False,none,,False
49035,656,11565,15098,15552,1201.85,INR,2025-05-26 10:24:26,captured,False,none,,False
49036,1144,5293,6935,7116,898.64,INR,2025-05-26 10:25:18,cancelled,False,none,,False
49037,768,9429,12332,12692,4464.05,INR,2025-05-26 10:25:47,captured,False,none,,False
49038,1038,8222,10745,11061,1071.89,INR,2025-05-26 10:26:03,captured,False,none,,False
49039,251,29004,37909,39045,1477.26,INR,2025-05-26 10:26:49,captured,False,none,,False
49040,202,13181,17190,17737,553.86,INR,2025-05-26 10:28:29,captured,False,none,,False
49041,101,19756,25818,26557,3621.0,INR,2025-05-26 10:30:32,failed,False,none,,False
49042,1487,6457,8453,8689,2888.07,INR,2025-05-26 10:30:45,captured,False,none,,False
49043,1462,35090,45867,47242,9640.61,INR,2025-05-26 10:30:49,captured,False,none,,False
49044,757,32200,42063,43327,786.47,INR,2025-05-26 10:38:55,cancelled,False,none,,False
49045,725,36361,47525,48934,2445.06,INR,2025-05-26 10:39:27,captured,False,none,,False
49046,18,6656,8705,8960,5439.61,INR,2025-05-26 10:40:38,captured,False,none,,False
49047,472,34907,45625,46993,713.05,INR,2025-05-26 10:47:17,captured,False,none,,False
49048,656,23360,30528,31414,2924.77,INR,2025-05-26 10:50:12,captured,False,none,,False
49049,67,34226,44713,46065,1916.56,INR,2025-05-26 10:52:31,captured,False,none,,False
49050,1402,400,508,537,3685.27,INR,2025-05-26 10:53:01,failed,False,none,,False
49051,18,180,234,243,5440.13,INR,2025-05-26 10:55:53,captured,False,none,,False
49052,991,31316,40914,42126,795.91,INR,2025-05-26 10:59:18,captured,False,none,,False
49053,896,27708,36211,37301,3613.1,INR,2025-05-26 11:00:28,captured,False,none,,False
49054,852,39013,51002,52496,2278.99,INR,2025-05-26 11:00:30,captured,False,none,,False
49055,167,34982,45724,47103,2271.22,INR,2025-05-26 11:03:04,captured,False,none,,False
49056,633,22766,29737,30620,5131.52,INR,2025-05-26 11:03:13,captured,False,none,,False
49057,329,38931,50900,52389,1438.48,INR,2025-05-26 11:03:19,failed,False,none,,False
49058,1301,27473,35896,36982,472.17,INR,2025-05-26 11:04:46,captured,False,none,,False
49059,905,518,669,694,807.06,INR,2025-05-26 11:08:01,captured,False,none,,False
49060,74,9804,12826,13197,2326.29,INR,2025-05-26 11:10:36,captured,False,none,,False
49061,736,5675,7454,7639,2137.89,INR,2025-05-26 11:13:12,captured,False,none,,False
49062,641,19693,25739,26480,619.67,INR,2025-05-26 11:13:36,captured,False,none,,False
49063,572,1819,2357,2462,1578.15,INR,2025-05-26 11:16:10,captured,False,none,,False
49064,910,2842,3711,3855,663.57,INR,2025-05-26 11:17:11,captured,False,none,,False
49065,537,276,358,373,3424.94,INR,2025-05-26 11:19:04,captured,False,none,,False
49066,119,23670,30934,31831,3350.49,INR,2025-05-26 11:19:27,captured,False,none,,False
49067,1193,3336,4372,4479,3058.15,INR,2025-05-26 11:26:40,captured,False,none,,False
49068,1211,3875,5102,5219,1907.43,INR,2025-05-26 11:27:06,captured,False,none,,False
49069,81,31725,41434,42681,2080.48,INR,2025-05-26 11:27:18,captured,False,none,,False
49070,551,23226,30347,31233,426.09,INR,2025-05-26 11:29:37,captured,False,none,,False
49071,288,28756,37587,38704,2721.95,INR,2025-05-26 11:31:13,cancelled,False,none,,False
49072,1193,14020,18289,18863,2742.32,INR,2025-05-26 11:31:15,captured,False,none,,False
